ID,accession,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
OTU_284,MN595730.2,87.778,90,11,0,5,94,2832,2921,5.37E-19,106
OTU_284,MN595687.2,87.778,90,11,0,5,94,2832,2921,5.37E-19,106
OTU_284,MT892955.1,87.778,90,11,0,5,94,2838,2927,5.37E-19,106
OTU_291,CP050569.1,96.739,92,3,0,1,92,13521257,13521166,1.83E-33,154
OTU_291,CP050620.1,96.739,92,3,0,1,92,13523582,13523491,1.83E-33,154
OTU_291,HG994395.1,96.739,92,3,0,1,92,15332240,15332149,1.83E-33,154
OTU_291,AB048589.1,96.739,92,3,0,1,92,4166,4257,1.83E-33,154
OTU_291,CP050580.1,92.391,92,7,0,1,92,596885,596794,8.57E-27,132
OTU_291,CP050629.1,92.391,92,7,0,1,92,598107,598016,8.57E-27,132
OTU_291,HG994412.1,92.391,92,7,0,1,92,2822875,2822784,8.57E-27,132
OTU_291,AB048588.1,92.391,92,7,0,1,92,3648,3739,8.57E-27,132
OTU_295,ON746674.1,98.913,92,0,1,1,91,2248,2339,2.99E-36,163
OTU_295,NC_068695.1,98.913,92,0,1,1,91,2248,2339,2.99E-36,163
OTU_295,JF795308.1,94.565,92,4,1,1,91,1233,1324,1.40E-29,141
OTU_295,JF795307.1,94.565,92,4,1,1,91,1233,1324,1.40E-29,141
OTU_295,JF795317.1,85.263,95,6,6,1,90,1233,1324,1.43E-14,91.6
OTU_295,JF795312.1,85.263,95,6,6,1,90,2186,2277,1.43E-14,91.6
OTU_298,XM_033179866.1,88.298,94,9,1,1,92,1150,1243,1.12E-20,111
OTU_298,XM_031935420.1,88.298,94,9,1,1,92,1141,1234,1.12E-20,111
OTU_298,XM_011996668.1,88.298,94,9,1,1,92,1140,1233,1.12E-20,111
OTU_298,XM_012089318.1,87.234,94,10,1,1,92,1140,1233,5.20E-19,106
OTU_298,XR_004436142.1,87.952,83,10,0,10,92,1353,1271,8.69E-17,99
OTU_298,MF362949.1,82.105,95,13,4,1,92,2836,2929,1.13E-10,78.7
OTU_298,KP834335.1,80.851,94,16,2,1,92,2658,2751,5.27E-09,73.1
OTU_298,KP834333.1,80.851,94,16,2,1,92,2659,2752,5.27E-09,73.1
OTU_304,LK110930.1,96.809,94,3,0,1,94,739,646,1.46E-34,158
OTU_304,LT629868.1,95.745,94,4,0,1,94,106678,106771,6.81E-33,152
OTU_304,LT629868.1,95.745,94,4,0,1,94,131629,131536,6.81E-33,152
OTU_304,JN854212.1,94.681,94,5,0,1,94,89542,89635,8.80E-32,148
OTU_304,NC_042485.1,94.681,94,5,0,1,94,4145,4238,3.17E-31,147
OTU_304,MW408731.1,94.681,94,5,0,1,94,4145,4238,3.17E-31,147
OTU_304,MK085992.1,93.617,94,6,0,1,94,4155,4248,1.47E-29,141
OTU_304,NC_042486.1,93.617,94,6,0,1,94,4155,4248,1.47E-29,141
OTU_304,NC_042484.1,93.617,94,6,0,1,94,4157,4250,1.47E-29,141
OTU_304,NC_042483.1,93.617,94,6,0,1,94,4164,4257,1.47E-29,141
OTU_304,MT215364.1,92.553,94,7,0,1,94,273,366,1.91E-28,137
OTU_305,AC239395.3,95.604,91,4,0,3,93,130290,130200,3.11E-31,147
OTU_305,AL030997.1,95.604,91,4,0,3,93,23066,23156,3.11E-31,147
OTU_305,CT841529.2,93.407,91,6,0,3,93,145544,145634,6.74E-28,135
OTU_305,CT573436.2,93.407,91,6,0,3,93,130606,130516,6.74E-28,135
OTU_307,OU744366.1,93.617,94,5,1,3,96,7353145,7353053,5.48E-29,139
OTU_307,OU744366.1,92.553,94,6,1,3,96,7011794,7011886,2.55E-27,134
OTU_307,OU744366.1,91.489,94,7,1,3,96,3876674,3876582,1.19E-25,128
OTU_307,OU744366.1,91.579,95,5,2,3,96,7726449,7726357,1.19E-25,128
OTU_307,OU744366.1,92.135,89,7,0,8,96,4794371,4794283,4.26E-25,126
OTU_307,OU744366.1,90.426,94,9,0,3,96,8031419,8031512,1.53E-24,124
OTU_307,OU744366.1,90.426,94,6,2,3,95,5260967,5261058,1.98E-23,121
OTU_307,OU744366.1,88.66,97,7,3,3,96,4931089,4931184,9.23E-22,115
OTU_307,OU744366.1,89.247,93,7,2,3,94,5059133,5059223,3.32E-21,113
OTU_307,OU744366.1,88.542,96,7,3,3,96,5677191,5677284,3.32E-21,113
OTU_307,OU744366.1,88.421,95,8,2,3,96,4267244,4267152,1.19E-20,111
OTU_307,OU744366.1,88.172,93,9,1,3,95,5111413,5111503,4.29E-20,110
OTU_307,OU744366.1,90.244,82,6,2,3,83,5556015,5556095,5.55E-19,106
OTU_307,OU744361.1,93.617,94,5,1,3,96,23932634,23932726,5.48E-29,139
OTU_307,OU744361.1,93.617,94,5,1,3,96,26354710,26354618,5.48E-29,139
OTU_307,OU744361.1,92.553,94,7,0,3,96,17643655,17643748,7.08E-28,135
OTU_307,OU744361.1,92.553,94,7,0,3,96,20119167,20119260,7.08E-28,135
OTU_307,OU744361.1,92.553,94,7,0,3,96,24332480,24332387,7.08E-28,135
OTU_307,OU744361.1,92.553,94,7,0,3,96,25893696,25893789,7.08E-28,135
OTU_307,OU744361.1,92.553,94,6,1,3,96,14753282,14753374,2.55E-27,134
OTU_307,OU744361.1,92.553,94,6,1,3,96,16712231,16712323,2.55E-27,134
OTU_307,OU744361.1,92.553,94,6,1,3,96,19874197,19874105,2.55E-27,134
OTU_307,OU744361.1,92.553,94,6,1,3,96,20626971,20626879,2.55E-27,134
OTU_307,OU744361.1,92.553,94,6,1,3,96,23282022,23282114,2.55E-27,134
OTU_307,OU744361.1,92.553,94,6,1,3,96,25197087,25196995,2.55E-27,134
OTU_307,OU744361.1,92.553,94,6,1,3,96,25791865,25791773,2.55E-27,134
OTU_307,OU744361.1,91.489,94,8,0,3,96,10928304,10928397,3.30E-26,130
OTU_307,OU744361.1,91.579,95,7,1,2,96,14765130,14765223,3.30E-26,130
OTU_307,OU744361.1,91.489,94,8,0,3,96,14879221,14879128,3.30E-26,130
OTU_307,OU744361.1,92.391,92,6,1,3,94,14901598,14901508,3.30E-26,130
OTU_307,OU744361.1,91.579,95,7,1,3,96,19288191,19288285,3.30E-26,130
OTU_307,OU744361.1,91.489,94,8,0,3,96,20345128,20345035,3.30E-26,130
OTU_307,OU744361.1,91.489,94,8,0,3,96,23684493,23684586,3.30E-26,130
OTU_307,OU744361.1,91.489,94,8,0,3,96,25963838,25963931,3.30E-26,130
OTU_307,OU744361.1,91.489,94,8,0,3,96,26796406,26796499,3.30E-26,130
OTU_307,OU744361.1,91.489,94,6,2,3,96,15447366,15447457,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,21518565,21518473,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,21703629,21703537,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,23294432,23294340,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,23332596,23332688,1.19E-25,128
OTU_307,OU744361.1,92.308,91,5,1,6,96,23445944,23445856,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,23571511,23571419,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,24932808,24932900,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,25309114,25309022,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,25559720,25559812,1.19E-25,128
OTU_307,OU744361.1,91.489,94,7,1,3,96,26768950,26768858,1.19E-25,128
OTU_307,OU744361.1,90.625,96,7,1,3,96,25029448,25029543,4.26E-25,126
OTU_307,OU744361.1,90.625,96,7,1,3,96,25171418,25171323,4.26E-25,126
OTU_307,OU744361.1,90.625,96,6,2,3,96,20673296,20673202,1.53E-24,124
OTU_307,OU744361.1,90.426,94,9,0,3,96,23476691,23476598,1.53E-24,124
OTU_307,OU744361.1,91.304,92,6,1,5,96,23929452,23929363,1.53E-24,124
OTU_307,OU744361.1,90.426,94,8,1,3,96,21389532,21389624,5.51E-24,122
OTU_307,OU744361.1,90.526,95,6,2,3,96,24107326,24107234,5.51E-24,122
OTU_307,OU744361.1,90.426,94,8,1,3,96,24399641,24399733,5.51E-24,122
OTU_307,OU744361.1,90.426,94,8,1,3,96,24486292,24486200,5.51E-24,122
OTU_307,OU744361.1,90.526,95,6,2,3,96,24523096,24523004,5.51E-24,122
OTU_307,OU744361.1,90.426,94,8,1,3,96,24805738,24805646,5.51E-24,122
OTU_307,OU744361.1,90.526,95,6,2,3,96,25010322,25010230,5.51E-24,122
OTU_307,OU744361.1,90.426,94,8,1,3,96,25335660,25335752,5.51E-24,122
OTU_307,OU744361.1,90.426,94,6,2,3,96,20567713,20567623,1.98E-23,121
OTU_307,OU744361.1,90.323,93,8,1,4,96,20593818,20593727,1.98E-23,121
OTU_307,OU744361.1,91.111,90,7,1,7,96,24524567,24524655,1.98E-23,121
OTU_307,OU744361.1,90.217,92,8,1,3,94,19172519,19172609,7.13E-23,119
OTU_307,OU744361.1,89.583,96,7,2,3,96,26362507,26362413,7.13E-23,119
OTU_307,OU744361.1,90.217,92,6,2,3,93,17344722,17344811,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,20669827,20669919,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,21095149,21095057,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,21464782,21464690,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,21559934,21559842,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,21935272,21935364,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,22384548,22384456,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,24324589,24324681,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,2,3,96,25779733,25779825,2.57E-22,117
OTU_307,OU744361.1,89.474,95,7,3,3,94,26027983,26027889,2.57E-22,117
OTU_307,OU744361.1,89.362,94,6,2,3,96,20065332,20065421,9.23E-22,115
OTU_307,OU744361.1,88.421,95,8,2,3,96,19412007,19411915,1.19E-20,111
OTU_307,OU744361.1,88.421,95,8,2,3,96,19512415,19512507,1.19E-20,111
OTU_307,OU744361.1,88.298,94,10,1,3,96,23696930,23696838,1.19E-20,111
OTU_307,OU744361.1,88.298,94,10,1,3,96,24833828,24833920,1.19E-20,111
OTU_307,OU744361.1,88.298,94,7,3,3,96,14731269,14731358,4.29E-20,110
OTU_307,OU744361.1,88.421,95,6,4,3,96,20144124,20144034,4.29E-20,110
OTU_307,OU744361.1,88.298,94,3,3,3,96,22873785,22873870,5.55E-19,106
OTU_307,OU744361.1,87.368,95,9,2,3,96,24494611,24494519,5.55E-19,106
OTU_307,OU744361.1,87.912,91,8,2,3,92,19977652,19977564,2.00E-18,104
OTU_307,OU744361.1,90.741,54,2,2,3,56,21060038,21059988,7.29E-08,69.4
OTU_307,OU744361.1,93.478,46,2,1,3,48,22062728,22062684,2.62E-07,67.6
OTU_307,OU744361.1,100,36,0,0,3,38,25565889,25565924,2.62E-07,67.6
OTU_307,OU744361.1,79.787,94,12,3,3,96,21437582,21437668,1.22E-05,62.1
OTU_307,OU744361.1,100,29,0,0,3,31,25473124,25473152,0.002,54.7
OTU_307,OU744360.1,93.617,94,5,1,3,96,24824604,24824696,5.48E-29,139
OTU_307,OU744360.1,92.553,94,7,0,3,96,17000207,17000114,7.08E-28,135
OTU_307,OU744360.1,92.553,94,6,1,3,96,16573413,16573321,2.55E-27,134
OTU_307,OU744360.1,92.553,94,6,1,3,96,20079928,20079836,2.55E-27,134
OTU_307,OU744360.1,92.553,94,6,1,3,96,21718192,21718100,2.55E-27,134
OTU_307,OU744360.1,92.553,94,5,1,3,96,21965666,21965575,2.55E-27,134
OTU_307,OU744360.1,92.553,94,6,1,3,96,24317483,24317575,2.55E-27,134
OTU_307,OU744360.1,92.553,94,6,1,3,96,26561155,26561063,2.55E-27,134
OTU_307,OU744360.1,91.489,94,8,0,3,96,22108088,22108181,3.30E-26,130
OTU_307,OU744360.1,91.489,94,8,0,3,96,24280082,24279989,3.30E-26,130
OTU_307,OU744360.1,91.579,95,6,2,3,96,26882036,26881943,3.30E-26,130
OTU_307,OU744360.1,91.489,94,7,1,3,96,11748590,11748498,1.19E-25,128
OTU_307,OU744360.1,91.579,95,5,2,3,96,18656956,18657048,1.19E-25,128
OTU_307,OU744360.1,91.489,94,6,2,3,96,18695102,18695193,1.19E-25,128
OTU_307,OU744360.1,91.489,94,7,1,3,96,19897336,19897244,1.19E-25,128
OTU_307,OU744360.1,91.579,95,5,2,3,96,22442530,22442438,1.19E-25,128
OTU_307,OU744360.1,90.625,96,6,2,2,96,20019343,20019250,1.53E-24,124
OTU_307,OU744360.1,90.426,94,9,0,3,96,20305812,20305719,1.53E-24,124
OTU_307,OU744360.1,90.526,95,8,1,3,96,24525559,24525653,1.53E-24,124
OTU_307,OU744360.1,90.526,95,8,1,3,96,26912771,26912677,1.53E-24,124
OTU_307,OU744360.1,90.526,95,6,2,3,96,12707459,12707367,5.51E-24,122
OTU_307,OU744360.1,90.426,94,8,1,3,96,21400635,21400543,5.51E-24,122
OTU_307,OU744360.1,90.526,95,6,2,3,96,21978896,21978804,5.51E-24,122
OTU_307,OU744360.1,90.426,94,8,1,3,96,22259010,22258918,5.51E-24,122
OTU_307,OU744360.1,90.526,95,6,2,3,96,25012579,25012487,5.51E-24,122
OTU_307,OU744360.1,90.217,92,9,0,3,94,22098324,22098415,1.98E-23,121
OTU_307,OU744360.1,89.474,95,7,2,3,96,9717633,9717725,2.57E-22,117
OTU_307,OU744360.1,89.583,96,5,3,3,96,24318814,24318906,2.57E-22,117
OTU_307,OU744360.1,89.474,95,7,2,3,96,26597314,26597222,2.57E-22,117
OTU_307,OU744360.1,89.362,94,7,2,3,96,22135817,22135907,9.23E-22,115
OTU_307,OU744360.1,88.298,94,11,0,3,96,16830677,16830584,3.32E-21,113
OTU_307,OU744360.1,88.421,95,8,2,3,96,18702058,18702150,1.19E-20,111
OTU_307,OU744360.1,88.421,95,8,2,3,96,22962717,22962625,1.19E-20,111
OTU_307,OU744360.1,88.542,96,6,3,3,96,25907340,25907248,1.19E-20,111
OTU_307,OU744360.1,87.5,96,8,3,3,96,17505839,17505746,1.54E-19,108
OTU_307,OU744360.1,86.17,94,11,1,3,96,20561555,20561646,2.58E-17,100
OTU_307,OU744358.1,93.617,94,5,1,3,96,6808941,6809033,5.48E-29,139
OTU_307,OU744358.1,92.553,94,7,0,3,96,8604358,8604451,7.08E-28,135
OTU_307,OU744358.1,92.553,94,7,0,3,96,11224170,11224263,7.08E-28,135
OTU_307,OU744358.1,92.553,94,6,1,3,96,830825,830733,2.55E-27,134
OTU_307,OU744358.1,92.553,94,6,1,3,96,2000216,2000124,2.55E-27,134
OTU_307,OU744358.1,92.553,94,6,1,3,96,3615476,3615568,2.55E-27,134
OTU_307,OU744358.1,92.553,94,6,1,3,96,6008775,6008867,2.55E-27,134
OTU_307,OU744358.1,92.553,94,6,1,3,96,6492819,6492727,2.55E-27,134
OTU_307,OU744358.1,92.553,94,6,1,3,96,6747344,6747436,2.55E-27,134
OTU_307,OU744358.1,92.553,94,6,1,3,96,7752399,7752307,2.55E-27,134
OTU_307,OU744358.1,91.489,94,8,0,3,96,2493572,2493479,3.30E-26,130
OTU_307,OU744358.1,91.579,95,7,1,2,96,10280047,10280140,3.30E-26,130
OTU_307,OU744358.1,91.489,94,7,1,3,96,2517194,2517286,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,3039096,3039188,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,3377283,3377375,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,5834788,5834696,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,6177350,6177258,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,6370323,6370415,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,6374973,6374881,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,7696414,7696506,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,8098832,8098740,1.19E-25,128
OTU_307,OU744358.1,91.489,94,6,1,3,96,10319026,10319117,1.19E-25,128
OTU_307,OU744358.1,91.489,94,6,1,3,96,21429185,21429094,1.19E-25,128
OTU_307,OU744358.1,91.489,94,6,2,3,96,22658670,22658761,1.19E-25,128
OTU_307,OU744358.1,91.489,94,7,1,3,96,31435399,31435491,1.19E-25,128
OTU_307,OU744358.1,90.625,96,7,1,3,96,7830421,7830326,4.26E-25,126
OTU_307,OU744358.1,90.526,95,8,1,3,96,6664955,6665049,1.53E-24,124
OTU_307,OU744358.1,90.526,95,8,1,3,96,7620345,7620251,1.53E-24,124
OTU_307,OU744358.1,90.426,94,9,0,3,96,7821587,7821680,1.53E-24,124
OTU_307,OU744358.1,90.625,96,6,2,3,96,8436423,8436329,1.53E-24,124
OTU_307,OU744358.1,90.526,95,8,1,3,96,8694952,8695046,1.53E-24,124
OTU_307,OU744358.1,90.526,95,7,2,3,96,8725353,8725260,1.53E-24,124
OTU_307,OU744358.1,90.526,95,8,1,3,96,21733318,21733412,1.53E-24,124
OTU_307,OU744358.1,90.426,94,8,1,3,96,1281852,1281944,5.51E-24,122
OTU_307,OU744358.1,90.426,94,8,1,3,96,2874609,2874517,5.51E-24,122
OTU_307,OU744358.1,90.526,95,6,2,3,96,3349343,3349435,5.51E-24,122
OTU_307,OU744358.1,90.526,95,5,3,3,96,4069941,4070032,5.51E-24,122
OTU_307,OU744358.1,90.426,94,8,1,3,96,6833159,6833067,5.51E-24,122
OTU_307,OU744358.1,90.426,94,8,1,3,96,7556757,7556665,5.51E-24,122
OTU_307,OU744358.1,90.526,95,6,2,3,96,7923397,7923305,5.51E-24,122
OTU_307,OU744358.1,90.426,94,8,1,3,96,7930241,7930333,5.51E-24,122
OTU_307,OU744358.1,90.526,95,6,2,3,96,8205305,8205397,5.51E-24,122
OTU_307,OU744358.1,90.526,95,6,2,3,96,8643369,8643461,5.51E-24,122
OTU_307,OU744358.1,90.426,94,7,1,3,96,8896974,8896883,5.51E-24,122
OTU_307,OU744358.1,90.426,94,8,1,3,96,8945299,8945391,5.51E-24,122
OTU_307,OU744358.1,90.426,94,7,1,3,96,10180602,10180693,5.51E-24,122
OTU_307,OU744358.1,90.526,95,6,2,3,96,10570137,10570229,5.51E-24,122
OTU_307,OU744358.1,90.426,94,8,1,3,96,13320796,13320888,5.51E-24,122
OTU_307,OU744358.1,90.426,94,8,1,3,96,29082969,29083061,5.51E-24,122
OTU_307,OU744358.1,89.583,96,8,1,3,96,2643854,2643759,1.98E-23,121
OTU_307,OU744358.1,90.323,93,8,1,3,95,12149010,12148919,1.98E-23,121
OTU_307,OU744358.1,89.362,94,10,0,3,96,1024714,1024621,7.13E-23,119
OTU_307,OU744358.1,90.323,93,6,2,3,94,1442194,1442104,7.13E-23,119
OTU_307,OU744358.1,89.583,96,7,2,3,96,3164115,3164021,7.13E-23,119
OTU_307,OU744358.1,89.583,96,6,2,3,96,4292690,4292597,7.13E-23,119
OTU_307,OU744358.1,89.583,96,7,2,3,96,4358157,4358063,7.13E-23,119
OTU_307,OU744358.1,89.474,95,9,1,2,96,7416927,7416834,7.13E-23,119
OTU_307,OU744358.1,89.583,96,7,2,3,96,8244540,8244634,7.13E-23,119
OTU_307,OU744358.1,89.583,96,6,3,3,96,8543761,8543668,7.13E-23,119
OTU_307,OU744358.1,89.474,95,9,1,3,96,11159910,11159816,7.13E-23,119
OTU_307,OU744358.1,89.474,95,7,2,3,96,1215300,1215208,2.57E-22,117
OTU_307,OU744358.1,89.474,95,7,2,3,96,1525659,1525751,2.57E-22,117
OTU_307,OU744358.1,89.583,96,5,3,3,96,2042842,2042934,2.57E-22,117
OTU_307,OU744358.1,89.474,95,7,2,3,96,2218899,2218807,2.57E-22,117
OTU_307,OU744358.1,89.474,95,7,2,3,96,3223571,3223479,2.57E-22,117
OTU_307,OU744358.1,89.474,95,6,3,3,96,5882778,5882687,2.57E-22,117
OTU_307,OU744358.1,88.776,98,7,1,3,96,8381071,8380974,2.57E-22,117
OTU_307,OU744358.1,89.474,95,7,3,3,96,9881206,9881114,2.57E-22,117
OTU_307,OU744358.1,89.474,95,7,2,3,96,10683342,10683250,2.57E-22,117
OTU_307,OU744358.1,89.474,95,7,2,3,96,11624521,11624429,2.57E-22,117
OTU_307,OU744358.1,89.362,94,7,1,3,96,8413159,8413249,9.23E-22,115
OTU_307,OU744358.1,89.362,94,7,2,5,96,8642293,8642385,9.23E-22,115
OTU_307,OU744358.1,89.247,93,6,3,3,94,7023734,7023823,3.32E-21,113
OTU_307,OU744358.1,88.542,96,8,2,2,96,7526418,7526325,3.32E-21,113
OTU_307,OU744358.1,89.247,93,7,2,3,94,14938989,14939079,3.32E-21,113
OTU_307,OU744358.1,88.542,96,8,2,3,96,14959514,14959420,3.32E-21,113
OTU_307,OU744358.1,88.542,96,7,2,3,96,24905913,24905820,3.32E-21,113
OTU_307,OU744358.1,87.755,98,8,2,3,96,5975229,5975132,1.19E-20,111
OTU_307,OU744358.1,89.888,89,6,2,3,90,6722962,6723048,1.19E-20,111
OTU_307,OU744358.1,89.655,87,9,0,7,93,7351035,7351121,1.19E-20,111
OTU_307,OU744358.1,88.421,95,8,2,3,96,23683687,23683779,1.19E-20,111
OTU_307,OU744358.1,88.298,94,8,2,4,96,6149466,6149557,4.29E-20,110
OTU_307,OU744358.1,87.5,96,8,2,3,96,1164931,1165024,1.54E-19,108
OTU_307,OU744358.1,87.368,95,10,2,3,96,3591340,3591433,1.54E-19,108
OTU_307,OU744358.1,88.172,93,8,2,3,94,5969124,5969034,1.54E-19,108
OTU_307,OU744358.1,87.629,97,7,3,3,96,8061008,8060914,1.54E-19,108
OTU_307,OU744358.1,88.889,90,7,2,3,91,10701947,10701860,1.54E-19,108
OTU_307,OU744358.1,88.043,92,8,2,3,93,1111745,1111834,5.55E-19,106
OTU_307,OU744358.1,88.298,94,3,5,3,96,1626586,1626501,5.55E-19,106
OTU_307,OU744358.1,87.368,95,9,2,3,96,7682966,7682874,5.55E-19,106
OTU_307,OU744358.1,91.139,79,6,1,3,80,9231310,9231232,5.55E-19,106
OTU_307,OU744358.1,90.123,81,6,1,2,80,5787225,5787145,2.00E-18,104
OTU_307,OU744358.1,86.17,94,3,3,3,96,7303085,7303002,4.32E-15,93.5
OTU_307,OU744358.1,83.158,95,14,2,3,96,7574910,7575003,7.24E-13,86.1
OTU_307,OU744358.1,95.652,46,0,1,2,47,11369939,11369896,5.63E-09,73.1
OTU_307,OU744358.1,100,36,0,0,3,38,23402735,23402700,2.62E-07,67.6
OTU_307,OU744356.1,93.617,94,5,1,3,96,17606178,17606270,5.48E-29,139
OTU_307,OU744356.1,92.553,94,7,0,3,96,1266410,1266503,7.08E-28,135
OTU_307,OU744356.1,92.553,94,7,0,3,96,1674491,1674398,7.08E-28,135
OTU_307,OU744356.1,92.553,94,7,0,3,96,1793109,1793202,7.08E-28,135
OTU_307,OU744356.1,92.553,94,7,0,3,96,4080320,4080227,7.08E-28,135
OTU_307,OU744356.1,92.553,94,7,0,3,96,8931062,8930969,7.08E-28,135
OTU_307,OU744356.1,92.553,94,6,1,3,96,7921118,7921210,2.55E-27,134
OTU_307,OU744356.1,92.553,94,6,1,3,96,8843813,8843905,2.55E-27,134
OTU_307,OU744356.1,92.553,94,6,1,3,96,10199921,10200013,2.55E-27,134
OTU_307,OU744356.1,92.553,94,6,1,3,96,11055425,11055333,2.55E-27,134
OTU_307,OU744356.1,92.553,94,6,1,3,96,27092739,27092831,2.55E-27,134
OTU_307,OU744356.1,91.579,95,7,1,3,96,4944958,4945052,3.30E-26,130
OTU_307,OU744356.1,91.489,94,8,0,3,96,8309329,8309422,3.30E-26,130
OTU_307,OU744356.1,91.489,94,8,0,3,96,9168377,9168470,3.30E-26,130
OTU_307,OU744356.1,91.579,95,5,2,3,96,2343124,2343216,1.19E-25,128
OTU_307,OU744356.1,91.489,94,7,1,3,96,2839165,2839257,1.19E-25,128
OTU_307,OU744356.1,91.489,94,6,2,3,96,2954648,2954739,1.19E-25,128
OTU_307,OU744356.1,91.489,94,7,1,3,96,5739168,5739076,1.19E-25,128
OTU_307,OU744356.1,91.489,94,6,1,3,96,5882820,5882729,1.19E-25,128
OTU_307,OU744356.1,91.489,94,6,1,3,96,6076339,6076430,1.19E-25,128
OTU_307,OU744356.1,91.489,94,7,1,3,96,7878677,7878585,1.19E-25,128
OTU_307,OU744356.1,91.579,95,5,2,3,96,10421761,10421853,1.19E-25,128
OTU_307,OU744356.1,91.489,94,7,1,3,96,11729116,11729024,1.19E-25,128
OTU_307,OU744356.1,91.579,95,5,2,3,96,11752410,11752502,1.19E-25,128
OTU_307,OU744356.1,91.489,94,7,1,3,96,11919637,11919729,1.19E-25,128
OTU_307,OU744356.1,91.489,94,6,1,3,96,29752401,29752310,1.19E-25,128
OTU_307,OU744356.1,91.398,93,7,1,3,95,21915562,21915471,4.26E-25,126
OTU_307,OU744356.1,90.526,95,7,1,3,95,1360861,1360767,1.53E-24,124
OTU_307,OU744356.1,90.426,94,9,0,3,96,1977141,1977234,1.53E-24,124
OTU_307,OU744356.1,90.625,96,6,2,3,96,5672757,5672663,1.53E-24,124
OTU_307,OU744356.1,90.526,95,8,1,3,96,11544238,11544144,1.53E-24,124
OTU_307,OU744356.1,90.426,94,9,0,3,96,11769713,11769620,1.53E-24,124
OTU_307,OU744356.1,90.426,94,9,0,3,96,31330474,31330381,1.53E-24,124
OTU_307,OU744356.1,90.526,95,6,2,3,96,1083303,1083211,5.51E-24,122
OTU_307,OU744356.1,90.526,95,6,2,3,96,2037638,2037546,5.51E-24,122
OTU_307,OU744356.1,90.426,94,7,1,3,96,4822171,4822262,5.51E-24,122
OTU_307,OU744356.1,90.526,95,6,2,3,96,5611270,5611362,5.51E-24,122
OTU_307,OU744356.1,90.426,94,8,1,3,96,6992215,6992307,5.51E-24,122
OTU_307,OU744356.1,90.526,95,6,2,3,96,8063413,8063321,5.51E-24,122
OTU_307,OU744356.1,90.426,94,8,1,3,96,8286478,8286386,5.51E-24,122
OTU_307,OU744356.1,90.526,95,6,2,3,96,8759587,8759679,5.51E-24,122
OTU_307,OU744356.1,90.526,95,6,2,3,96,8844008,8844100,5.51E-24,122
OTU_307,OU744356.1,90.426,94,8,1,3,96,11808504,11808596,5.51E-24,122
OTU_307,OU744356.1,90.426,94,7,1,3,96,11960929,11960838,5.51E-24,122
OTU_307,OU744356.1,90.426,94,8,1,3,96,12041701,12041609,5.51E-24,122
OTU_307,OU744356.1,90.526,95,6,3,3,96,15502686,15502778,5.51E-24,122
OTU_307,OU744356.1,90.526,95,6,2,3,96,32111173,32111265,5.51E-24,122
OTU_307,OU744356.1,90.426,94,6,2,4,96,1081463,1081372,1.98E-23,121
OTU_307,OU744356.1,90.426,94,6,2,3,95,1376595,1376504,1.98E-23,121
OTU_307,OU744356.1,90.323,93,6,2,3,94,2927731,2927641,7.13E-23,119
OTU_307,OU744356.1,89.583,96,7,2,3,96,5275705,5275799,7.13E-23,119
OTU_307,OU744356.1,90.323,93,6,2,5,96,5318006,5317916,7.13E-23,119
OTU_307,OU744356.1,89.583,96,6,2,3,96,5461007,5461100,7.13E-23,119
OTU_307,OU744356.1,89.362,94,10,0,3,96,7084544,7084637,7.13E-23,119
OTU_307,OU744356.1,89.362,94,8,1,3,96,2529077,2528986,2.57E-22,117
OTU_307,OU744356.1,89.474,95,7,2,3,96,5053283,5053191,2.57E-22,117
OTU_307,OU744356.1,89.474,95,7,2,3,96,5372928,5373020,2.57E-22,117
